DATA;USUARIO;CPSSOA_JURID;CUND_ORGNZ
02/12/2022;I367194;2269651;04681
02/12/2022;I367202;0;0
02/12/2022;I368663;0;0
02/12/2022;I369568;0;0
02/12/2022;I369568;2269651;00254
02/12/2022;I369568;2269651;04599
02/12/2022;I369633;0;0
02/12/2022;I372288;0;0
02/12/2022;I372431;0;0
02/12/2022;I372431;2269651;00254
02/12/2022;I372431;2269651;04599
02/12/2022;I372811;0;0
02/12/2022;I373669;0;0
02/12/2022;I374122;0;0
02/12/2022;I374122;2269651;00413
02/12/2022;I374122;2269651;04683
02/12/2022;I374243;0;0
02/12/2022;I375709;0;0
02/12/2022;I376196;0;0
02/12/2022;I376540;0;0
02/12/2022;I376673;0;0
02/12/2022;I376703;0;0
02/12/2022;I376763;0;0
02/12/2022;I377193;0;0
02/12/2022;I377614;0;0
02/12/2022;I378880;0;0
02/12/2022;I378880;2269651;02200
02/12/2022;I378880;2269651;04681
02/12/2022;I378932;0;0
02/12/2022;I379110;0;0
02/12/2022;I379173;0;0
02/12/2022;I379815;0;0
02/12/2022;I379908;0;0
02/12/2022;I384672;0;0
02/12/2022;I385270;0;0
02/12/2022;I385547;0;0
02/12/2022;I385855;0;0
02/12/2022;I385855;2269651;00557
02/12/2022;I385855;2269651;04683
02/12/2022;I386252;0;0
02/12/2022;I386560;0;0
02/12/2022;I386859;0;0
02/12/2022;I386905;0;0
02/12/2022;I387139;0;0
02/12/2022;I388371;0;0
02/12/2022;I388482;0;0
02/12/2022;I388482;2269651;00302
02/12/2022;I388482;2269651;04682
02/12/2022;I389228;0;0
02/12/2022;I390088;0;0
02/12/2022;I391272;0;0
02/12/2022;I391887;0;0
02/12/2022;I391906;0;0
02/12/2022;I392406;0;0
02/12/2022;I392406;2269651;02816
02/12/2022;I392406;2269651;04683
02/12/2022;I392425;0;0
02/12/2022;I392459;0;0
02/12/2022;I392796;0;0
02/12/2022;I397083;0;0
02/12/2022;I397614;0;0
02/12/2022;I397614;2269651;03114
02/12/2022;I397614;2269651;04757
02/12/2022;I397937;0;0
02/12/2022;I399193;0;0
02/12/2022;I399193;2269651;03644
02/12/2022;I399193;2269651;08595
02/12/2022;I399296;0;0
02/12/2022;I399806;0;0
02/12/2022;I400411;0;0
02/12/2022;I400897;0;0
02/12/2022;I401904;0;0
02/12/2022;I402055;0;0
02/12/2022;I402424;0;0
02/12/2022;I402819;0;0
02/12/2022;I405059;0;0
02/12/2022;I405059;2269651;01851
02/12/2022;I405059;2269651;04599
02/12/2022;I405712;0;0
02/12/2022;I405761;0;0
02/12/2022;I410309;0;0
02/12/2022;I410309;2269651;00837
02/12/2022;I410309;2269651;04599
02/12/2022;I416003;0;0
02/12/2022;I416003;2269651;00670
02/12/2022;I416003;2269651;04369
02/12/2022;I417091;0;0
02/12/2022;I420805;0;0
02/12/2022;I423148;0;0
02/12/2022;I424949;0;0
02/12/2022;I425682;0;0
02/12/2022;I425811;0;0
02/12/2022;I425811;2269651;00895
02/12/2022;I425811;2269651;04757
02/12/2022;I425857;0;0
05/12/2022;D598482;0;0
05/12/2022;E295173;0;0
05/12/2022;E843383;0;0
05/12/2022;E894247;0;0
05/12/2022;E894247;2269651;00105
05/12/2022;E894247;2269651;04757
05/12/2022;E900077;0;0
05/12/2022;F004393;0;0
05/12/2022;F004695;0;0
05/12/2022;F004695;2269651;00121
05/12/2022;F004695;2269651;04683
05/12/2022;F019935;0;0
05/12/2022;F031013;0;0
05/12/2022;F034241;0;0
05/12/2022;F037933;0;0
05/12/2022;F090486;0;0
05/12/2022;F090486;2269651;00156
05/12/2022;F090486;2269651;04757
05/12/2022;F148859;0;0
05/12/2022;F187269;0;0
05/12/2022;F187269;2269651;07825
05/12/2022;F187269;2269651;04599
05/12/2022;F192289;0;0
05/12/2022;F312624;0;0
05/12/2022;F342779;0;0
05/12/2022;F353916;0;0
05/12/2022;F367704;0;0
05/12/2022;F387110;0;0
05/12/2022;F446990;0;0
05/12/2022;F446990;2269651;00494
05/12/2022;F446990;2269651;04369
05/12/2022;F497713;0;0
05/12/2022;F497713;2269651;01195
05/12/2022;F497713;2269651;04682
05/12/2022;F518630;0;0
05/12/2022;F534848;0;0
05/12/2022;F559913;0;0
05/12/2022;F559913;2269651;02016
05/12/2022;F559913;2269651;04683
05/12/2022;F563945;0;0
05/12/2022;F563945;2269651;03644
05/12/2022;F563945;2269651;08595
05/12/2022;F575811;0;0
05/12/2022;F614370;0;0
05/12/2022;F697941;0;0
05/12/2022;F705154;0;0
05/12/2022;F705154;2269651;00122
05/12/2022;F705154;2269651;04682
05/12/2022;F755747;0;0
05/12/2022;F783562;0;0
05/12/2022;F795439;0;0
05/12/2022;F811752;0;0
05/12/2022;F823610;0;0
05/12/2022;F835392;0;0
05/12/2022;F835392;2269651;01442
05/12/2022;F835392;2269651;04599
05/12/2022;F848052;0;0
05/12/2022;F850260;0;0
05/12/2022;F850588;0;0
05/12/2022;F856144;0;0
05/12/2022;F888615;0;0
05/12/2022;F902987;0;0
05/12/2022;F914705;0;0
05/12/2022;F915507;0;0
05/12/2022;F922708;0;0
05/12/2022;F927726;0;0
05/12/2022;F935842;0;0
05/12/2022;F943470;0;0
05/12/2022;F973140;0;0
05/12/2022;G448155;0;0
05/12/2022;G499213;0;0
05/12/2022;G499213;2269651;02856
05/12/2022;G499213;2269651;04343
05/12/2022;G548842;0;0
05/12/2022;G563353;0;0
05/12/2022;H912254;0;0
05/12/2022;H922055;0;0
05/12/2022;H927707;0;0
05/12/2022;H931690;0;0
05/12/2022;H945950;0;0
05/12/2022;H949549;0;0
05/12/2022;H953708;0;0
05/12/2022;H956359;0;0
05/12/2022;H964130;0;0
05/12/2022;H966362;0;0
05/12/2022;H978190;0;0
05/12/2022;H986533;0;0
05/12/2022;H997004;0;0
05/12/2022;I042563;0;0
05/12/2022;I066896;0;0
05/12/2022;I066900;0;0
05/12/2022;I067426;0;0
05/12/2022;I080848;0;0
05/12/2022;I088172;0;0
05/12/2022;I097147;0;0
05/12/2022;I097589;0;0
05/12/2022;I102493;0;0
05/12/2022;I104194;0;0
05/12/2022;I115072;0;0
05/12/2022;I134638;0;0
05/12/2022;I138722;0;0
05/12/2022;I142070;0;0
05/12/2022;I153438;0;0
05/12/2022;I160671;0;0
05/12/2022;I171487;0;0
05/12/2022;I193588;0;0
05/12/2022;I198482;0;0
05/12/2022;I218050;0;0
05/12/2022;I218734;0;0
05/12/2022;I218734;2269651;00518
05/12/2022;I218734;2269651;04681
05/12/2022;I225935;0;0
05/12/2022;I228888;0;0
05/12/2022;I231544;0;0
05/12/2022;I233148;0;0
05/12/2022;I249141;0;0
05/12/2022;I252207;0;0
05/12/2022;I276530;0;0
05/12/2022;I276530;2269651;00121
05/12/2022;I276530;2269651;04683
05/12/2022;I279903;0;0
05/12/2022;I281835;0;0
05/12/2022;I288945;0;0
05/12/2022;I288945;2269651;00121
05/12/2022;I288945;2269651;04683
05/12/2022;I291406;0;0
05/12/2022;I293365;0;0
05/12/2022;I293556;0;0
05/12/2022;I294192;0;0
05/12/2022;I294292;0;0
05/12/2022;I294562;0;0
05/12/2022;I294924;0;0
05/12/2022;I295746;0;0
05/12/2022;I297231;0;0
05/12/2022;I297516;0;0
05/12/2022;I297522;0;0
05/12/2022;I297935;0;0
05/12/2022;I297949;0;0
05/12/2022;I297950;0;0
05/12/2022;I298675;0;0
05/12/2022;I299193;0;0
05/12/2022;I301144;0;0
05/12/2022;I301682;0;0
05/12/2022;I301682;2269651;07732
05/12/2022;I301682;2269651;04683
05/12/2022;I302423;0;0
05/12/2022;I302843;0;0
05/12/2022;I304268;0;0
05/12/2022;I304283;0;0
05/12/2022;I306016;0;0
05/12/2022;I308476;0;0
05/12/2022;I311831;0;0
05/12/2022;I311935;0;0
05/12/2022;I312222;0;0
05/12/2022;I312931;0;0
05/12/2022;I313248;0;0
05/12/2022;I313322;0;0
05/12/2022;I313698;0;0
05/12/2022;I313820;0;0
05/12/2022;I314107;0;0
05/12/2022;I315035;0;0
05/12/2022;I317183;0;0
05/12/2022;I317466;0;0
05/12/2022;I317546;0;0
05/12/2022;I317882;0;0
05/12/2022;I318042;0;0
05/12/2022;I318935;0;0
05/12/2022;I321345;0;0
05/12/2022;I321541;0;0
05/12/2022;I321541;2269651;00045
05/12/2022;I321541;2269651;04681
05/12/2022;I322505;0;0
05/12/2022;I322748;0;0
05/12/2022;I323839;0;0
05/12/2022;I324029;0;0
05/12/2022;I324088;0;0
05/12/2022;I325036;0;0
05/12/2022;I325921;0;0
05/12/2022;I326531;0;0
05/12/2022;I327032;0;0
05/12/2022;I328052;0;0
05/12/2022;I328069;0;0
05/12/2022;I328095;0;0
05/12/2022;I328546;0;0
05/12/2022;I328865;0;0
05/12/2022;I329300;0;0
05/12/2022;I329300;2269651;00499
05/12/2022;I329300;2269651;04599
05/12/2022;I329660;0;0
05/12/2022;I329762;0;0
05/12/2022;I330615;0;0
05/12/2022;I330615;2269651;00302
05/12/2022;I330615;2269651;04682
05/12/2022;I330617;0;0
05/12/2022;I330990;0;0
05/12/2022;I332391;0;0
05/12/2022;I333016;0;0
05/12/2022;I333518;0;0
05/12/2022;I334960;0;0
05/12/2022;I335156;0;0
05/12/2022;I335811;0;0
05/12/2022;I336342;0;0
05/12/2022;I337026;0;0
05/12/2022;I338340;0;0
05/12/2022;I338340;2269651;02555
05/12/2022;I338340;2269651;04682
05/12/2022;I339315;0;0
05/12/2022;I343605;0;0
05/12/2022;I343938;0;0
05/12/2022;I343938;2269651;00420
05/12/2022;I343938;2269651;04757
05/12/2022;I344839;0;0
05/12/2022;I345098;0;0
05/12/2022;I345098;2269651;00254
05/12/2022;I345098;2269651;04599
05/12/2022;I351230;0;0
05/12/2022;I351981;0;0
05/12/2022;I353150;0;0
05/12/2022;I355076;0;0
05/12/2022;I355080;0;0
05/12/2022;I355263;0;0
05/12/2022;I355991;0;0
05/12/2022;I356222;0;0
05/12/2022;I356486;0;0
05/12/2022;I356967;0;0
05/12/2022;I357439;0;0
05/12/2022;I359685;0;0
05/12/2022;I359945;0;0
05/12/2022;I360974;0;0
05/12/2022;I360999;0;0
05/12/2022;I363278;0;0
05/12/2022;I363920;0;0
05/12/2022;I364441;0;0
05/12/2022;I364521;0;0
05/12/2022;I365358;0;0
05/12/2022;I365358;2269651;01480
05/12/2022;I365358;2269651;04369
05/12/2022;I366054;0;0
05/12/2022;I367327;0;0
05/12/2022;I367985;0;0
05/12/2022;I368568;0;0
05/12/2022;I368568;2269651;00109
05/12/2022;I368568;2269651;04682
05/12/2022;I368594;0;0
05/12/2022;I368679;0;0
05/12/2022;I371282;0;0
05/12/2022;I371439;0;0
05/12/2022;I371439;2269651;07617
05/12/2022;I371439;2269651;08608
05/12/2022;I371455;0;0
05/12/2022;I371455;2269651;07617
05/12/2022;I371455;2269651;08608
05/12/2022;I372608;0;0
05/12/2022;I372842;0;0
05/12/2022;I372842;2269651;00107
05/12/2022;I372842;2269651;04599
05/12/2022;I372976;0;0
05/12/2022;I373398;0;0
05/12/2022;I375322;0;0
05/12/2022;I375651;0;0
05/12/2022;I375894;0;0
05/12/2022;I376924;0;0
05/12/2022;I377310;0;0
05/12/2022;I377614;0;0
05/12/2022;I377631;0;0
05/12/2022;I378207;0;0
05/12/2022;I378207;2269651;07617
05/12/2022;I378207;2269651;08608
05/12/2022;I378880;0;0
05/12/2022;I378880;2269651;02200
05/12/2022;I378880;2269651;04681
05/12/2022;I379480;0;0
05/12/2022;I384213;0;0
05/12/2022;I385108;0;0
05/12/2022;I386519;0;0
05/12/2022;I387666;0;0
05/12/2022;I387666;2269651;00420
05/12/2022;I387666;2269651;04757
05/12/2022;I387783;0;0
05/12/2022;I387850;0;0
05/12/2022;I387850;2269651;00121
05/12/2022;I387850;2269651;04683
05/12/2022;I388360;0;0
05/12/2022;I389011;0;0
05/12/2022;I389272;0;0
05/12/2022;I389272;2269651;02185
05/12/2022;I389272;2269651;04683
05/12/2022;I389282;0;0
05/12/2022;I391887;0;0
05/12/2022;I392310;0;0
05/12/2022;I392441;0;0
05/12/2022;I394707;0;0
05/12/2022;I394900;0;0
05/12/2022;I395454;0;0
05/12/2022;I396275;0;0
05/12/2022;I396528;0;0
05/12/2022;I396528;2269651;00122
05/12/2022;I396528;2269651;04682
05/12/2022;I397852;0;0
05/12/2022;I398046;0;0
05/12/2022;I398202;0;0
05/12/2022;I399407;0;0
05/12/2022;I400470;0;0
05/12/2022;I401830;0;0
05/12/2022;I402751;0;0
05/12/2022;I402751;2269651;07825
05/12/2022;I402751;2269651;04599
05/12/2022;I409671;0;0
05/12/2022;I410211;0;0
05/12/2022;I414251;0;0
05/12/2022;I414602;0;0
05/12/2022;I414611;0;0
05/12/2022;I414801;0;0
05/12/2022;I415108;0;0
05/12/2022;I415206;0;0
05/12/2022;I415390;0;0
05/12/2022;I415907;0;0
05/12/2022;I419520;0;0
05/12/2022;I419765;0;0
05/12/2022;I420552;0;0
05/12/2022;I421300;0;0
05/12/2022;I421300;2269651;00895
05/12/2022;I421300;2269651;04757
05/12/2022;I425492;0;0
05/12/2022;I425492;2269651;02476
05/12/2022;I425492;2269651;04369
05/12/2022;I426131;0;0
05/12/2022;I426351;0;0
05/12/2022;I426512;0;0
05/12/2022;I426526;0;0
06/12/2022;C406180;0;0
06/12/2022;D491890;0;0
06/12/2022;E531101;0;0
06/12/2022;E711720;0;0
06/12/2022;E858186;0;0
06/12/2022;E858186;2269651;00451
06/12/2022;E858186;2269651;04369
06/12/2022;E894247;0;0
06/12/2022;E894247;2269651;00105
06/12/2022;E894247;2269651;04757
06/12/2022;E907519;0;0
06/12/2022;E907519;2269651;00254
06/12/2022;E907519;2269651;04599
06/12/2022;E963060;0;0
06/12/2022;E966426;0;0
06/12/2022;E967864;0;0
06/12/2022;E982693;0;0
06/12/2022;E982693;2269651;00451
06/12/2022;E982693;2269651;04369
06/12/2022;F008674;0;0
06/12/2022;F008674;2269651;00090
06/12/2022;F008674;2269651;04369
06/12/2022;F030351;0;0
06/12/2022;F039499;0;0
06/12/2022;F043712;0;0
06/12/2022;F043712;2269651;00537
06/12/2022;F043712;2269651;04681
06/12/2022;F054145;0;0
06/12/2022;F062997;0;0
06/12/2022;F062997;2269651;02484
06/12/2022;F062997;2269651;04683
06/12/2022;F063314;0;0
06/12/2022;F090486;0;0
06/12/2022;F090486;2269651;00156
06/12/2022;F090486;2269651;04757
06/12/2022;F109578;0;0
06/12/2022;F110118;0;0
06/12/2022;F120350;0;0
06/12/2022;F120350;2269651;01432
06/12/2022;F120350;2269651;04599
06/12/2022;F129358;0;0
06/12/2022;F129358;2269651;00516
06/12/2022;F129358;2269651;04599
06/12/2022;F134394;0;0
06/12/2022;F150780;0;0
06/12/2022;F196110;0;0
06/12/2022;F196110;2269651;01363
06/12/2022;F196110;2269651;04599
06/12/2022;F223664;0;0
06/12/2022;F242804;0;0
06/12/2022;F250416;0;0
06/12/2022;F257070;0;0
06/12/2022;F342779;0;0
06/12/2022;F355056;0;0
06/12/2022;F362796;0;0
06/12/2022;F381790;0;0
06/12/2022;F383041;0;0
06/12/2022;F446990;0;0
06/12/2022;F446990;2269651;00494
06/12/2022;F446990;2269651;04369
06/12/2022;F451870;0;0
06/12/2022;F527264;0;0
06/12/2022;F559700;0;0
06/12/2022;F594727;0;0
06/12/2022;F604668;0;0
06/12/2022;F614612;0;0
06/12/2022;F617735;0;0
06/12/2022;F627838;0;0
06/12/2022;F631967;0;0
06/12/2022;F680224;0;0
06/12/2022;F742300;0;0
06/12/2022;F742300;2269651;03644
06/12/2022;F742300;2269651;08595
06/12/2022;F746608;0;0
06/12/2022;F747477;0;0
06/12/2022;F802354;0;0
06/12/2022;F807933;0;0
06/12/2022;F811132;0;0
06/12/2022;F814387;0;0
06/12/2022;F814387;2269651;00120
06/12/2022;F814387;2269651;04369
06/12/2022;F851118;0;0
06/12/2022;F887856;0;0
06/12/2022;F897290;0;0
06/12/2022;F906303;0;0
06/12/2022;F906419;0;0
06/12/2022;F969437;0;0
06/12/2022;F969437;2269651;03644
06/12/2022;F969437;2269651;08595
06/12/2022;F976271;0;0
06/12/2022;G412584;0;0
06/12/2022;G499213;0;0
06/12/2022;G499213;2269651;00197
06/12/2022;G499213;2269651;03980
06/12/2022;G499213;2269651;06935
06/12/2022;G499213;2269651;04758
06/12/2022;G499213;2269651;08299
06/12/2022;G499213;2269651;08606
06/12/2022;G545207;0;0
06/12/2022;G567821;0;0
06/12/2022;G568561;0;0
06/12/2022;H904936;0;0
06/12/2022;H907340;0;0
06/12/2022;H908524;0;0
06/12/2022;H908842;0;0
06/12/2022;H911355;0;0
06/12/2022;H913390;0;0
06/12/2022;H918821;0;0
06/12/2022;H919143;0;0
06/12/2022;H919143;2269651;07617
06/12/2022;H919143;2269651;08608
06/12/2022;H930791;0;0
06/12/2022;H931399;0;0
06/12/2022;H931399;2269651;06935
06/12/2022;H931399;2269651;08606
06/12/2022;H939772;0;0
06/12/2022;H943745;0;0
06/12/2022;H963797;0;0
06/12/2022;H975884;0;0
06/12/2022;H976090;0;0
06/12/2022;H978190;0;0
06/12/2022;H997004;0;0
06/12/2022;I007865;0;0
06/12/2022;I012907;0;0
06/12/2022;I018751;0;0
06/12/2022;I030450;0;0
06/12/2022;I037543;0;0
06/12/2022;I057323;0;0
06/12/2022;I057552;0;0
06/12/2022;I057552;2269651;00134
06/12/2022;I057552;2269651;04757
06/12/2022;I087613;0;0
06/12/2022;I094938;0;0
06/12/2022;I097147;0;0
06/12/2022;I103309;0;0
06/12/2022;I104194;0;0
06/12/2022;I107843;0;0
06/12/2022;I107843;2269651;00121
06/12/2022;I107843;2269651;04683
06/12/2022;I110011;0;0
06/12/2022;I113320;0;0
06/12/2022;I130675;0;0
06/12/2022;I135847;0;0
06/12/2022;I137491;0;0
06/12/2022;I153438;0;0
06/12/2022;I162194;0;0
06/12/2022;I187073;0;0
06/12/2022;I188886;0;0
06/12/2022;I203141;0;0
06/12/2022;I203141;2269651;06935
06/12/2022;I203141;2269651;08606
06/12/2022;I205560;0;0
06/12/2022;I205993;0;0
06/12/2022;I215824;0;0
06/12/2022;I215824;2269651;00122
06/12/2022;I215824;2269651;04682
06/12/2022;I253289;0;0
06/12/2022;I256210;0;0
06/12/2022;I256210;2269651;00109
06/12/2022;I256210;2269651;04682
06/12/2022;I283013;0;0
06/12/2022;I284036;0;0
06/12/2022;I293080;0;0
06/12/2022;I294206;0;0
06/12/2022;I294741;0;0
06/12/2022;I294868;0;0
06/12/2022;I294924;0;0
06/12/2022;I295746;0;0
06/12/2022;I295852;0;0
06/12/2022;I296924;0;0
06/12/2022;I297085;0;0
06/12/2022;I297522;0;0
06/12/2022;I297688;0;0
06/12/2022;I297949;0;0
06/12/2022;I297963;0;0
06/12/2022;I298187;0;0
06/12/2022;I298959;0;0
06/12/2022;I299463;0;0
06/12/2022;I301256;0;0
06/12/2022;I302639;0;0
06/12/2022;I304278;0;0
06/12/2022;I304411;0;0
06/12/2022;I304823;0;0
06/12/2022;I304849;0;0
06/12/2022;I305472;0;0
06/12/2022;I306424;0;0
06/12/2022;I306734;0;0
06/12/2022;I307330;0;0
06/12/2022;I309039;0;0
06/12/2022;I309988;0;0
06/12/2022;I309988;2269651;01480
06/12/2022;I309988;2269651;04369
06/12/2022;I310649;0;0
06/12/2022;I311810;0;0
06/12/2022;I311810;2269651;00105
06/12/2022;I311810;2269651;04757
06/12/2022;I313128;0;0
06/12/2022;I313353;0;0
06/12/2022;I313424;0;0
06/12/2022;I313698;0;0
06/12/2022;I315035;0;0
06/12/2022;I316189;0;0
06/12/2022;I317222;0;0
06/12/2022;I317222;2269651;00105
06/12/2022;I317222;2269651;04757
06/12/2022;I317940;0;0
06/12/2022;I317940;2269651;03644
06/12/2022;I317940;2269651;08595
06/12/2022;I317959;0;0
06/12/2022;I318621;0;0
06/12/2022;I318889;0;0
06/12/2022;I319794;0;0
06/12/2022;I320489;0;0
06/12/2022;I320523;0;0
06/12/2022;I320752;0;0
06/12/2022;I321532;0;0
06/12/2022;I321558;0;0
06/12/2022;I321599;0;0
06/12/2022;I321599;2269651;00516
06/12/2022;I321599;2269651;04599
06/12/2022;I322036;0;0
06/12/2022;I324220;0;0
06/12/2022;I324220;2269651;07732
06/12/2022;I324220;2269651;04683
06/12/2022;I326531;0;0
06/12/2022;I326672;0;0
06/12/2022;I327261;0;0
06/12/2022;I327868;0;0
06/12/2022;I328380;0;0
06/12/2022;I328866;0;0
06/12/2022;I329706;0;0
06/12/2022;I329762;0;0
06/12/2022;I330083;0;0
06/12/2022;I330382;0;0
06/12/2022;I330382;2269651;06935
06/12/2022;I330382;2269651;08606
06/12/2022;I330615;0;0
06/12/2022;I330615;2269651;00302
06/12/2022;I330615;2269651;04682
06/12/2022;I331355;0;0
06/12/2022;I333518;0;0
06/12/2022;I334354;0;0
06/12/2022;I334521;0;0
06/12/2022;I334521;2269651;01442
06/12/2022;I334521;2269651;04599
06/12/2022;I336700;0;0
06/12/2022;I337512;0;0
06/12/2022;I337584;0;0
06/12/2022;I337584;2269651;00105
06/12/2022;I337584;2269651;04757
06/12/2022;I337973;0;0
06/12/2022;I339969;0;0
06/12/2022;I339980;0;0
06/12/2022;I344002;0;0
06/12/2022;I345098;0;0
06/12/2022;I345098;2269651;00254
06/12/2022;I345098;2269651;04599
06/12/2022;I350560;0;0
06/12/2022;I351446;0;0
06/12/2022;I351663;0;0
06/12/2022;I354246;0;0
06/12/2022;I354506;0;0
06/12/2022;I354618;0;0
06/12/2022;I354627;0;0
06/12/2022;I355129;0;0
06/12/2022;I356376;0;0
06/12/2022;I356555;0;0
06/12/2022;I356889;0;0
06/12/2022;I357580;0;0
06/12/2022;I357580;2269651;00302
06/12/2022;I357580;2269651;04682
06/12/2022;I357776;0;0
06/12/2022;I360874;0;0
06/12/2022;I360935;0;0
06/12/2022;I361224;0;0
06/12/2022;I361770;0;0
06/12/2022;I361817;0;0
06/12/2022;I363038;0;0
06/12/2022;I363038;2269651;07819
06/12/2022;I363038;2269651;04757
06/12/2022;I364226;0;0
06/12/2022;I364615;0;0
06/12/2022;I365314;0;0
06/12/2022;I365641;0;0
06/12/2022;I365689;0;0
06/12/2022;I365942;0;0
06/12/2022;I366450;0;0
06/12/2022;I367194;0;0
06/12/2022;I367194;2269651;00045
06/12/2022;I367194;2269651;04681
06/12/2022;I367208;0;0
06/12/2022;I368378;0;0
06/12/2022;I368640;0;0
06/12/2022;I370126;0;0
06/12/2022;I370213;0;0
06/12/2022;I370616;0;0
06/12/2022;I371859;0;0
06/12/2022;I372348;0;0
06/12/2022;I372922;0;0
06/12/2022;I373242;0;0
06/12/2022;I373242;2269651;00108
06/12/2022;I373242;2269651;04369
06/12/2022;I374608;0;0
06/12/2022;I374760;0;0
06/12/2022;I375233;0;0
06/12/2022;I375629;0;0
06/12/2022;I376345;0;0
06/12/2022;I376924;0;0
06/12/2022;I377614;0;0
06/12/2022;I378573;0;0
06/12/2022;I378879;0;0
06/12/2022;I380963;0;0
06/12/2022;I383497;0;0
06/12/2022;I385129;0;0
06/12/2022;I385129;2269651;00481
06/12/2022;I385129;2269651;04681
06/12/2022;I386560;0;0
06/12/2022;I387328;0;0
06/12/2022;I387669;0;0
06/12/2022;I389282;0;0
06/12/2022;I389384;0;0
06/12/2022;I392805;0;0
06/12/2022;I392871;0;0
06/12/2022;I393437;0;0
06/12/2022;I394336;0;0
06/12/2022;I394960;0;0
06/12/2022;I395425;0;0
06/12/2022;I395522;0;0
06/12/2022;I396460;0;0
06/12/2022;I397137;0;0
06/12/2022;I398004;0;0
06/12/2022;I398046;0;0
06/12/2022;I398433;0;0
06/12/2022;I398563;0;0
06/12/2022;I401366;0;0
06/12/2022;I401379;0;0
06/12/2022;I402414;0;0
06/12/2022;I405059;0;0
06/12/2022;I405059;2269651;01851
06/12/2022;I405059;2269651;04599
06/12/2022;I405789;0;0
06/12/2022;I406863;0;0
06/12/2022;I411893;0;0
06/12/2022;I414053;0;0
06/12/2022;I414538;0;0
06/12/2022;I415307;0;0
06/12/2022;I415931;0;0
06/12/2022;I416623;0;0
06/12/2022;I416806;0;0
06/12/2022;I423148;0;0
06/12/2022;I423276;0;0
06/12/2022;I425612;0;0
06/12/2022;I425839;0;0
06/12/2022;I425960;0;0
06/12/2022;I425992;0;0
06/12/2022;I426039;0;0
06/12/2022;I426177;0;0
06/12/2022;I426437;0;0
07/12/2022;C406180;0;0
07/12/2022;D029780;0;0
07/12/2022;D371860;0;0
07/12/2022;D507428;0;0
07/12/2022;E554624;0;0
07/12/2022;E554632;0;0
07/12/2022;E758807;0;0
07/12/2022;E766010;0;0
07/12/2022;E767300;0;0
07/12/2022;E768403;0;0
07/12/2022;E848652;0;0
07/12/2022;E852714;0;0
07/12/2022;E858186;0;0
07/12/2022;E858186;2269651;00451
07/12/2022;E858186;2269651;04369
07/12/2022;E871891;0;0
07/12/2022;E875382;0;0
07/12/2022;E894247;0;0
07/12/2022;E894247;2269651;00105
07/12/2022;E894247;2269651;04757
07/12/2022;E904170;0;0
07/12/2022;E905850;0;0
07/12/2022;E963060;0;0
07/12/2022;E966426;0;0
07/12/2022;E984033;0;0
07/12/2022;E984033;2269651;00557
07/12/2022;E984033;2269651;04683
07/12/2022;F031455;0;0
07/12/2022;F052932;0;0
07/12/2022;F052932;2269651;00280
07/12/2022;F052932;2269651;04681
07/12/2022;F058426;0;0
07/12/2022;F076548;0;0
07/12/2022;F109977;0;0
07/12/2022;F110347;0;0
07/12/2022;F127851;0;0
07/12/2022;F147615;0;0
07/12/2022;F155154;0;0
07/12/2022;F205747;0;0
07/12/2022;F210597;0;0
07/12/2022;F218725;0;0
07/12/2022;F250416;0;0
07/12/2022;F260900;0;0
07/12/2022;F285775;0;0
07/12/2022;F304095;0;0
07/12/2022;F358136;0;0
07/12/2022;F371965;0;0
07/12/2022;F378943;0;0
07/12/2022;F383041;0;0
07/12/2022;F401651;0;0
07/12/2022;F450954;0;0
07/12/2022;F450954;2269651;00461
07/12/2022;F450954;2269651;04599
07/12/2022;F464220;0;0
07/12/2022;F473105;0;0
07/12/2022;F477100;0;0
07/12/2022;F477100;2269651;00499
07/12/2022;F477100;2269651;04599
07/12/2022;F531733;0;0
07/12/2022;F546293;0;0
07/12/2022;F559700;0;0
07/12/2022;F562400;0;0
07/12/2022;F581960;0;0
07/12/2022;F581960;2269651;00525
07/12/2022;F581960;2269651;04681
07/12/2022;F594727;0;0
07/12/2022;F617735;0;0
07/12/2022;F668747;0;0
07/12/2022;F668747;2269651;07617
07/12/2022;F668747;2269651;08608
07/12/2022;F671500;0;0
07/12/2022;F680941;0;0
07/12/2022;F698433;0;0
07/12/2022;F698433;2269651;07732
07/12/2022;F698433;2269651;04683
07/12/2022;F747477;0;0
07/12/2022;F758770;0;0
07/12/2022;F760430;0;0
07/12/2022;F772323;0;0
07/12/2022;F772323;2269651;00420
07/12/2022;F772323;2269651;04757
07/12/2022;F772790;0;0
07/12/2022;F795560;0;0
07/12/2022;F817939;0;0
07/12/2022;F820450;0;0
07/12/2022;F831168;0;0
07/12/2022;F848079;0;0
07/12/2022;F863523;0;0
07/12/2022;F864473;0;0
07/12/2022;F866980;0;0
07/12/2022;F904645;0;0
07/12/2022;F909337;0;0
07/12/2022;F919669;0;0
07/12/2022;F933165;0;0
07/12/2022;F942407;0;0
07/12/2022;F951511;0;0
07/12/2022;F951511;2269651;06934
07/12/2022;F951511;2269651;08606
07/12/2022;F952844;0;0
07/12/2022;F955452;0;0
07/12/2022;F962548;0;0
07/12/2022;F968511;0;0
07/12/2022;F982964;0;0
07/12/2022;F987257;0;0
07/12/2022;F998070;0;0
07/12/2022;G441436;0;0
07/12/2022;G448155;0;0
